CAMPSQ2	sp|Q8WTQ1|D104A_HUMAN	100	37	0	0	1	37	25	61	2.40e-23	85.1
CAMPSQ2	sp|Q5IAB9|D104A_PANTR	100	37	0	0	1	37	25	61	2.40e-23	85.1
CAMPSQ2	sp|A4H203|D104A_PONPY	100	37	0	0	1	37	25	61	2.40e-23	85.1
CAMPSQ2	sp|A4H202|D104A_GORGO	97.3	37	1	0	1	37	25	61	9.78e-23	83.6
CAMPSQ2	sp|A4H204|D104A_HYLLA	91.9	37	3	0	1	37	25	61	4.66e-21	79.3
CAMPSQ2	sp|Q30KQ5|DB115_HUMAN	44.1	34	19	0	4	37	36	69	6.98e-04	36.2
CAMPSQ4	sp|P81172|HEPC_HUMAN	100	20	0	0	1	20	65	84	1.23e-08	47.4
CAMPSQ4	sp|Q5NVR8|HEPC_PONAB	100	18	0	0	3	20	67	84	2.82e-07	43.9
CAMPSQ4	sp|Q8MJ80|HEPC_PIG	80.0	20	4	0	1	20	63	82	2.49e-05	38.9
CAMPSQ4	sp|Q5U9D2|HEPC_CANLF	80.0	20	4	0	1	20	66	85	3.72e-05	38.5
CAMPSQ4	sp|Q9EQ21|HEPC_MOUSE	75.0	20	5	0	1	20	64	83	2.03e-04	36.6
CAMPSQ12	sp|Q2LKX9|IXOSN_IXOSI	100	23	0	0	1	23	57	79	1.56e-09	49.7
CAMPSQ18	sp|E1B241|BR12_AMOMA	100	24	0	0	1	24	47	70	1.15e-10	52.4
CAMPSQ18	sp|A0SN38|BRA_AMOLO	100	24	0	0	1	24	47	70	1.15e-10	52.4
CAMPSQ18	sp|P86149|BR1E_PELRI	87.5	24	3	0	1	24	1	24	7.93e-10	49.3
CAMPSQ18	sp|P84839|BR1E_PELSA	87.5	24	3	0	1	24	1	24	7.93e-10	49.3
CAMPSQ18	sp|P32412|BR1E_PELLE	87.5	24	3	0	1	24	48	71	1.93e-09	49.3
CAMPSQ18	sp|E1B228|B1CG5_AMOCU	91.7	24	2	0	1	24	46	69	2.62e-09	48.9
CAMPSQ18	sp|P86150|BR1EC_PELRI	83.3	24	4	0	1	24	1	24	3.23e-09	47.8
CAMPSQ18	sp|E1B240|BR11_AMOMA	87.5	24	3	0	1	24	47	70	7.67e-09	47.8
CAMPSQ18	sp|C0HL72|B1GRA_ODOGR	87.5	24	3	0	1	24	1	24	9.28e-09	46.6
CAMPSQ18	sp|A7WNV3|B1PLB_LITPA	83.3	24	4	0	1	24	47	70	1.09e-08	47.4
CAMPSQ18	sp|Q1JS93|BR1VB_ODOVE	83.3	24	4	0	1	24	47	70	1.09e-08	47.4
CAMPSQ18	sp|E1AWD5|B1CG2_AMOCU	83.3	24	4	0	1	24	46	69	3.04e-08	46.2
CAMPSQ18	sp|E7EKC4|B1HN1_ODOHA	79.2	24	5	0	1	24	48	71	3.18e-08	46.2
CAMPSQ18	sp|A0SN42|BRB_AMOLO	83.3	24	4	0	1	24	47	70	6.27e-08	45.4
CAMPSQ18	sp|P82838|BR1BF_LITBE	75.0	24	6	0	1	24	1	24	7.64e-08	44.3
CAMPSQ18	sp|A7WNV4|B1PLC_LITPA	75.0	24	6	0	1	24	47	70	3.60e-07	43.5
