satpdb10030	sp|P0DQK8|B2RP_LITST	100	20	0	0	1	20	1	20	2.17e-08	45.4
satpdb10043	sp|P86028|BR1RA_PELRI	91.7	24	2	0	1	24	1	24	6.53e-09	47.0
satpdb10043	sp|C0HKQ2|BREU_EUPCP	87.5	24	3	0	1	24	1	24	1.32e-08	46.2
satpdb10043	sp|Q2UXR4|LDN1_ODOLI	87.5	24	3	0	1	24	45	68	2.10e-08	46.6
satpdb10043	sp|P40836|BR1EB_PELLE	91.7	24	1	1	1	24	1	23	8.87e-07	41.6
satpdb10051	sp|Q58T41|M11H1_BOMMX	100	20	0	0	1	20	124	143	1.59e-05	40.4
satpdb10051	sp|P83080|M1H1_BOMMX	100	20	0	0	1	20	124	143	1.59e-05	40.4
satpdb10051	sp|P83081|M2H1_BOMMX	100	20	0	0	1	20	124	143	1.59e-05	40.4
satpdb10051	sp|Q58T74|M7H1_BOMMX	100	20	0	0	1	20	124	143	1.59e-05	40.4
satpdb10051	sp|Q58T58|M7H13_BOMMX	95.0	20	1	0	1	20	124	143	6.05e-05	38.9
satpdb10051	sp|Q58T61|M5H43_BOMMX	95.0	20	1	0	1	20	124	143	1.18e-04	38.1
satpdb10051	sp|Q58T56|M8H7_BOMMX	90.0	20	2	0	1	20	124	143	1.18e-04	38.1
satpdb10051	sp|P83084|M5H41_BOMMX	95.0	20	1	0	1	20	125	144	1.19e-04	38.1
satpdb10051	sp|Q58T60|M5H42_BOMMX	95.0	20	1	0	1	20	125	144	1.19e-04	38.1
satpdb10051	sp|Q58T72|M7H6_BOMMX	90.0	20	2	0	1	20	124	143	4.44e-04	36.6
satpdb10077	sp|G1FE62|NDB4A_CHATC	100	19	0	0	1	19	23	41	8.97e-07	42.4
satpdb10077	sp|P0DME3|NDB4T_CHATC	89.5	19	2	0	1	19	23	41	5.86e-05	37.7
satpdb10088	sp|Q9SPL4|AMP22_MACIN	100	17	0	0	9	25	194	210	4.73e-04	37.7
satpdb10088	sp|Q9SPL5|AMP21_MACIN	92.6	27	2	0	9	35	194	220	8.88e-04	37.0
satpdb10126	sp|P84381|XT7_XENTR	100	18	0	0	1	18	1	18	1.27e-04	35.8
satpdb10178	sp|B3A0M6|NIG2A_ODOJI	71.4	21	6	0	1	21	1	21	1.04e-04	36.2
satpdb10178	sp|B3A0M7|NIG2B_ODOJI	66.7	21	7	0	1	21	1	21	1.04e-04	36.2
satpdb10178	sp|C0HL73|NIG2B_ODOGR	61.9	21	8	0	1	21	1	21	2.09e-04	35.4
satpdb10178	sp|P85071|NIG2A_ODOGR	66.7	21	7	0	1	21	46	66	6.22e-04	35.0
satpdb10178	sp|P85070|NIG2C_ODOGR	66.7	21	7	0	1	21	47	67	6.35e-04	35.0
satpdb10178	sp|P0C009|NIGR2_PELNI	57.1	21	9	0	1	21	1	21	8.48e-04	33.9
satpdb10216	sp|P0C5X5|B2DYE_RANDY	70.3	37	11	0	1	37	1	37	1.49e-12	57.0
satpdb10216	sp|P0C5X2|B2DYB_RANDY	64.9	37	9	1	1	37	1	33	2.64e-08	46.2
satpdb10216	sp|P86042|B2CYB_RANDY	64.9	37	9	1	1	37	1	33	5.34e-08	45.4
satpdb10216	sp|P0C5X3|B2DYC_RANDY	62.2	37	10	1	1	37	1	33	1.08e-07	44.7
satpdb10216	sp|P0C5X1|B2DYA_RANDY	59.5	37	11	1	1	37	1	33	2.18e-07	43.9
satpdb10216	sp|P0C5X4|B2DYD_RANDY	59.5	37	11	1	1	37	1	33	2.18e-07	43.9
satpdb10216	sp|P82740|RN1T_RANTE	64.3	28	10	0	10	37	6	33	6.26e-07	42.7
satpdb10216	sp|P32413|BR2E_PELLE	48.6	37	15	1	1	37	1	33	8.59e-05	37.4
satpdb10216	sp|P86154|BR2EG_PELRI	48.6	37	15	1	1	37	1	33	1.22e-04	37.0
satpdb10216	sp|P86021|ES2RB_PELRI	48.6	37	19	0	1	37	1	37	1.30e-04	37.0
satpdb10216	sp|P82268|BR2TA_RANTE	48.6	37	15	1	1	37	42	74	1.34e-04	37.7
satpdb10216	sp|A7WNV5|E2PLA_LITPA	51.4	37	18	0	1	37	42	78	1.45e-04	37.7
satpdb10216	sp|P85055|ES2SE_LITSE	48.6	37	19	0	1	37	1	37	1.85e-04	36.6
satpdb10216	sp|Q1JS89|ES2VB_ODOVE	51.4	37	18	0	1	37	42	78	2.06e-04	37.4
satpdb10216	sp|C0HL03|BR2RH_PELRI	48.6	37	15	1	1	37	1	33	2.46e-04	36.2
satpdb10216	sp|Q2WCN7|PELO2_PELFU	51.5	33	16	0	5	37	42	74	2.70e-04	37.0
satpdb10216	sp|P40845|ES2A_PELLE	45.9	37	20	0	1	37	1	37	3.74e-04	35.8
satpdb10216	sp|Q2WCN8|PELO1_PELFU	48.5	33	17	0	5	37	41	73	3.75e-04	36.6
satpdb10216	sp|P86153|BR2EF_PELRI	45.9	37	16	1	1	37	1	33	7.07e-04	35.0
satpdb10216	sp|F1T152|PA2IA_ODOIS	51.5	33	15	1	5	37	39	70	7.11e-04	35.8
satpdb10276	sp|P30231|DEF1_SINAL	98.0	50	1	0	1	50	2	51	6.39e-37	119
satpdb10276	sp|P30232|DEF2A_SINAL	98.0	50	1	0	1	50	2	51	6.39e-37	119
satpdb10276	sp|P69241|DEF1_RAPSA	98.0	50	1	0	1	50	31	80	1.39e-36	119
satpdb10276	sp|P30224|DEF13_ARATH	96.0	50	2	0	1	50	31	80	8.03e-36	117
satpdb10276	sp|P30230|DEF2_RAPSA	94.0	50	3	0	1	50	31	80	3.27e-35	115
satpdb10276	sp|O80995|DEF14_ARATH	90.0	50	5	0	1	50	31	80	7.74e-34	112
satpdb10276	sp|Q39313|DEF3_BRANA	90.0	50	5	0	1	50	30	79	8.80e-33	109
satpdb10276	sp|O24332|DEF3_RAPSA	90.0	50	5	0	1	50	30	79	8.80e-33	109
satpdb10276	sp|O80994|DEF15_ARATH	88.0	50	6	0	1	50	31	80	9.05e-33	109
satpdb10276	sp|Q9FI23|DEF16_ARATH	88.0	50	6	0	1	50	31	80	9.05e-33	109
satpdb10276	sp|Q9FI22|DEF17_ARATH	88.0	50	6	0	1	50	31	80	9.05e-33	109
satpdb10276	sp|O24331|DEF4_RAPSA	88.0	50	6	0	1	50	31	80	9.05e-33	109
