AP00003	sp|P0C8Y5|DEF1_HEUSA	100	54	0	0	1	54	1	54	7.21e-40	127
AP00003	sp|P30224|DEF13_ARATH	52.9	51	23	1	4	54	31	80	1.41e-12	58.9
AP00003	sp|O80995|DEF14_ARATH	52.9	51	23	1	4	54	31	80	1.41e-12	58.9
AP00003	sp|O80994|DEF15_ARATH	52.9	51	23	1	4	54	31	80	1.41e-12	58.9
AP00003	sp|Q9FI23|DEF16_ARATH	52.9	51	23	1	4	54	31	80	1.41e-12	58.9
AP00003	sp|Q9FI22|DEF17_ARATH	52.9	51	23	1	4	54	31	80	1.41e-12	58.9
AP00003	sp|P30231|DEF1_SINAL	51.0	51	24	1	4	54	2	51	2.03e-12	57.8
AP00003	sp|P69241|DEF1_RAPSA	51.0	51	24	1	4	54	31	80	4.04e-12	57.8
AP00003	sp|P30232|DEF2A_SINAL	51.0	51	24	1	4	54	2	51	5.83e-12	56.6
AP00003	sp|C0HL82|AMPD1_STEME	49.0	51	25	1	4	54	32	81	1.68e-11	56.2
AP00003	sp|C0HL83|AMPD2_STEME	49.0	51	25	1	4	54	32	81	1.68e-11	56.2
AP00003	sp|P86973|DEF2_NIGSA	47.1	51	26	1	4	54	1	50	2.32e-11	55.1
AP00003	sp|P30230|DEF2_RAPSA	51.0	51	24	1	4	54	31	80	2.33e-11	55.8
AP00003	sp|P86972|DEF1_NIGSA	47.1	51	26	1	4	54	1	50	9.47e-11	53.5
AP00003	sp|P82787|DEF19_ARATH	45.1	51	27	1	4	54	29	78	1.28e-10	53.9
AP00003	sp|Q39313|DEF3_BRANA	48.1	52	26	1	3	54	29	79	1.31e-10	53.9
AP00003	sp|O24332|DEF3_RAPSA	48.1	52	26	1	3	54	29	79	1.31e-10	53.9
AP00003	sp|P69240|DEF1_BRANA	52.3	44	20	1	4	47	2	44	9.76e-10	50.8
AP00003	sp|O24331|DEF4_RAPSA	47.1	51	26	1	4	54	31	80	1.09e-09	51.6
AP00003	sp|Q7M1F3|DEF1_AESHI	47.1	51	25	2	5	54	1	50	2.23e-09	50.1
AP00003	sp|P0C8Y4|DEF1_DAHME	45.1	51	27	1	4	54	1	50	2.23e-09	50.1
AP00003	sp|P22357|SF18_HELAN	43.1	51	28	1	4	54	16	65	2.11e-07	47.4
AP00003	sp|Q7M1F2|DEF1_CLITE	44.0	50	26	2	5	54	2	49	6.01e-07	43.9
AP00003	sp|Q10989|DEF2B_SINAL	44.2	52	27	2	4	54	2	52	6.40e-07	43.9
AP00003	sp|P30227|DEF1_BRACM	62.5	24	9	0	4	27	2	25	6.85e-06	40.8
AP00004	sp|Q7M1F2|DEF1_CLITE	98.0	49	1	0	1	49	1	49	8.30e-37	119
AP00004	sp|Q7M1F3|DEF1_AESHI	74.0	50	11	2	2	49	1	50	2.83e-24	87.4
AP00004	sp|P0C8Y4|DEF1_DAHME	71.4	49	13	1	2	49	2	50	8.13e-24	86.3
AP00004	sp|P82787|DEF19_ARATH	61.2	49	18	1	2	49	30	78	3.60e-18	72.8
AP00004	sp|P22357|SF18_HELAN	59.2	49	19	1	2	49	17	65	2.16e-16	70.5
AP00004	sp|Q84ZX5|ALL1_ARTVU	58.0	50	18	2	2	49	29	77	2.94e-14	64.3
AP00004	sp|C0HL82|AMPD1_STEME	53.1	49	22	1	2	49	33	81	2.04e-13	60.8
AP00004	sp|C0HL83|AMPD2_STEME	51.0	49	23	1	2	49	33	81	1.18e-12	58.9
AP00004	sp|P86972|DEF1_NIGSA	49.0	49	24	1	2	49	2	50	9.35e-12	55.8
AP00004	sp|P86973|DEF2_NIGSA	49.0	49	24	1	2	49	2	50	9.35e-12	55.8
AP00004	sp|P30231|DEF1_SINAL	53.1	49	22	1	2	49	3	51	1.36e-11	55.5
AP00004	sp|P30224|DEF13_ARATH	53.1	49	22	1	2	49	32	80	1.89e-11	55.8
AP00004	sp|O80995|DEF14_ARATH	53.1	49	22	1	2	49	32	80	1.89e-11	55.8
AP00004	sp|O24331|DEF4_RAPSA	51.0	49	23	1	2	49	32	80	1.89e-11	55.8
AP00004	sp|P69241|DEF1_RAPSA	53.1	49	22	1	2	49	32	80	2.68e-11	55.5
AP00004	sp|P30232|DEF2A_SINAL	51.0	49	23	1	2	49	3	51	5.54e-11	53.9
AP00004	sp|Q39313|DEF3_BRANA	51.0	49	23	1	2	49	31	79	1.51e-10	53.5
AP00004	sp|O24332|DEF3_RAPSA	51.0	49	23	1	2	49	31	79	1.51e-10	53.5
AP00004	sp|O80994|DEF15_ARATH	51.0	49	23	1	2	49	32	80	2.19e-10	53.1
AP00004	sp|Q9FI23|DEF16_ARATH	51.0	49	23	1	2	49	32	80	2.19e-10	53.1
AP00004	sp|Q9FI22|DEF17_ARATH	51.0	49	23	1	2	49	32	80	2.19e-10	53.1
AP00004	sp|P30230|DEF2_RAPSA	49.0	49	24	1	2	49	32	80	6.25e-10	52.0
AP00004	sp|P69240|DEF1_BRANA	58.8	34	14	0	2	35	3	36	9.29e-09	48.1
AP00004	sp|P0C8Y5|DEF1_HEUSA	44.0	50	26	2	2	49	5	54	2.22e-06	42.4
AP00004	sp|Q9FZ31|DEF18_ARATH	40.0	50	28	1	2	49	31	80	7.76e-06	41.6
AP00014	sp|P69017|AUR21_RANAE	100	16	0	0	1	16	1	16	1.65e-04	35.4
AP00014	sp|P69016|AUR21_RANRN	100	16	0	0	1	16	1	16	1.65e-04	35.4
AP00014	sp|P69018|AUR25_RANRN	93.8	16	1	0	1	16	1	16	6.69e-04	33.9
AP00015	sp|P82389|AUR22_RANAE	100	16	0	0	1	16	50	65	3.82e-04	35.4
